5207,"ALTO HH",6000.00,"COCTELES","PISCOS HH"
5209,"CONDE HH",7500.00,"COCTELES","PISCOS HH"
5211,"ALTO HIGH HH",6000.00,"COCTELES","PISCOS HH"
5213,"HORCON QUEMADO HH",7500.00,"COCTELES","PISCOS HH"
5215,"REPUBLICANO HH",6000.00,"COCTELES","PISCOS HH"
5217,"ESPIRITU/ELQUI HH",8000.00,"COCTELES","PISCOS HH"
5219,"FUNDO NICHOS HH",7000.00,"COCTELES","PISCOS HH"
5221,"WAQAR HH",8500.00,"COCTELES","PISCOS HH"
5301,"WYBOROWA HH",6000.00,"COCTELES","VODKA HH"
5303,"WYBOROWA SABORES HH",6000.00,"COCTELES","VODKA HH"
5305,"STOLICHNAYA HH",6500.00,"COCTELES","VODKA HH"
5307,"STOLICH BERRIS HH",7000.00,"COCTELES","VODKA HH"
5309,"ABSOLUT BLUE HH",7000.00,"COCTELES","VODKA HH"
5311,"ABSOLUT SABORES HH",7500.00,"COCTELES","VODKA HH"
5401,"GIN PEPINO TONIC HH",7500.00,"COCTELES","GIN HH"
5403,"GIN TONIC RAS HH",7000.00,"COCTELES","GIN HH"
5405,"GIN BEEFEATER HH",7500.00,"COCTELES","GIN HH"
5407,"GIN BULL DOG HH",8000.00,"COCTELES","GIN HH"
5409,"GIN PARAFAIT HH",7000.00,"COCTELES","GIN HH"
5411,"GIN TANQUERAY HH",8000.00,"COCTELES","GIN HH"
5413,"GIN HENDRICKS HH",9500.00,"COCTELES","GIN HH"
5501,"HAVANA ESPECIAL HH",6000.00,"COCTELES","RON HH"
5503,"HAVANA RESERVA HH",7500.00,"COCTELES","RON HH"
5505,"HAVANA BLANCO HH",5000.00,"COCTELES","RON HH"
5507,"BACARDI DORADO HH",5000.00,"COCTELES","RON HH"
5601,"BALLANTINES HH",7500.00,"COCTELES","WHISKY HH"
5603,"FIREBALL HH",8000.00,"COCTELES","WHISKY HH"
5605,"JOHNNIE RED HH",7500.00,"COCTELES","WHISKY HH"
5607,"JOHNNIE BLACK HH",8500.00,"COCTELES","WHISKY HH"
5609,"JOHNNIE 2 BLACK HH",9000.00,"COCTELES","WHISKY HH"
5611,"JACK DANIELS 7A HH",8500.00,"COCTELES","WHISKY HH"
5613,"JACK CIDER HH",8500.00,"COCTELES","WHISKY HH"
5615,"JACK HONEY HH",8500.00,"COCTELES","WHISKY HH"
5617,"JACK FIRE HH",8500.00,"COCTELES","WHISKY HH"
5619,"JACK APPLE HH",8500.00,"COCTELES","WHISKY HH"
5621,"JACK GENTLEMAN HH",12000.00,"COCTELES","WHISKY HH"
5707,"SHOT B52 HH",4000.00,"COCTELES","SHOTS HH"
5701,"SHOT  GOLPEADOS HH",4500.00,"COCTELES","SHOTS HH"
5703,"SHOT  TEQUILAZO HH",4000.00,"COCTELES","SHOTS HH"
5705,"SHOT  CUCARACHA HH",4000.00,"COCTELES","SHOTS HH"
5801,"JAGERMAITER HH",8000.00,"COCTELES","OTROS HH"
5803,"JAGER BOOM HH",9500.00,"COCTELES","OTROS HH"
5805,"JAGER ORANGE/TONIC HH",8000.00,"COCTELES","OTROS HH"
5807,"DISARONNO HH",8000.00,"COCTELES","OTROS HH"
5809,"FERNET BRANCA HH",6500.00,"COCTELES","OTROS HH"
5811,"DRAMBUIE HH",8000.00,"COCTELES","OTROS HH"
5813,"BAILEYS HH",8000.00,"COCTELES","OTROS HH"
997,"DIF CONVENIO",0.00,"","COVER"
703,"PAPAS RUSTICAS 650GR",9000.00,"ALIMENTOS","PAPAS KIDS"
171,"LT MOJITO CLASICO",11000.00,"","MOJITOS DELIVERY"
2401,"CORONA",3500.00,"","CERVEZAS"
4101,"GIN PEPINO TONIC",7500.00,"VINOS/ESP","GIN"
4103,"GIN TONIC RAS",7000.00,"VINOS/ESP","GIN"
4105,"GIN BEEFEATER",7500.00,"VINOS/ESP","GIN"
4107,"GIN BULL DOG",8000.00,"VINOS/ESP","GIN"
4109,"GIN PARAFAIT",7000.00,"VINOS/ESP","GIN"
4111,"GIN TANQUERAY",8000.00,"VINOS/ESP","GIN"
4113,"GIN HENDRICKS",9500.00,"VINOS/ESP","GIN"
3924,"GALVARINO",9000.00,"VINOS/ESP","PISCOS"
1410,"AGP MECHADA",0.00,"","AGR PIZZAS"
4412,"BOT JOHNIE BLACK",80000.00,"VINOS/ESP","BOTELLAS"
3321,"BARON + 2 REDBULL",20500.00,"","ESPUMANTES"
4710,"PROMO 2X MISTRAL+RED",10000.00,"VINOS/ESP","PROMOS"
3536,"HALLOWEEN BLACK",7500.00,"VINOS/ESP","CLASICOS"
4012,"ABSOLUT PERA",7500.00,"VINOS/ESP","VODKA"
3738,"MOJITO S/ALCOHOL",6000.00,"VINOS/ESP","MOJITOS"
4709,"PROMO REDBULL",3000.00,"VINOS/ESP","PROMOS"
2309,"REDBULL SANDIA",4000.00,"","ENERGETICAS"
3324,"RICCADONNA +2 REDBULL",40000.00,"","ESPUMANTES"
4417,"BOT HAVANA ESPECIAL",50000.00,"VINOS/ESP","BOTELLAS"
130,"LT CAIPIRINHA",9000.00,"","TI KI COCKTAIL"
132,"LT CAIPIROSKA",9000.00,"","TI KI COCKTAIL"
210,"1/2 SOUR AMARETTO",6000.00,"","SOUR DELIVERY"
212,"1/2 SOUR ARANDANO",6000.00,"","SOUR DELIVERY"
214,"1/2 SOUR MENTA",6000.00,"","SOUR DELIVERY"
216,"1/2 SOUR ALBAHACA",6000.00,"","SOUR DELIVERY"
218,"1/2 SOUR JENGIBRE",6000.00,"","SOUR DELIVERY"
220,"LT SOUR CLASICO",11000.00,"","SOUR DELIVERY"
222,"LT SOUR SABORES",11000.00,"","SOUR DELIVERY"
224,"LT SOUR CATEDRAL",9000.00,"","SOUR DELIVERY"
228,"LT SOUR WHISKY",9000.00,"","SOUR DELIVERY"
230,"LT SOUR AMARETTO",9000.00,"","SOUR DELIVERY"
232,"LT SOUR ARANDANO",9000.00,"","SOUR DELIVERY"
234,"LT SOUR MENTA",9000.00,"","SOUR DELIVERY"
236,"LT SOUR ALBAHACA",9000.00,"","SOUR DELIVERY"
238,"LT SOUR JENGIBRE",9000.00,"","SOUR DELIVERY"
5901,"COCA COLA/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5903,"COCA ZERO/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5905,"SPRITE/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5907,"FANTA/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5909,"KEM PINA/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5911,"BILS/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5913,"PEPSI/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5915,"PEPSI ZERO/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5917,"NORDIC/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5919,"NORDIC TONIC/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
9093,"PRUEBA 1",50.00,"MENSAJES","MENSAJES"
912,"COMBO 2",-3990.00,"","COMBOS"
911,"COMBO 1",-1500.00,"","COMBOS"
913,"COMBO 3",-2990.00,"","COMBOS"
301,"PAPAS P/LLEVAR",6500.00,"","APETTIZERS"
250,"BEBIDA 1.5 LLEVAR",2500.00,"","BEBIDAS LLEVAR"
914,"COMBO 4",-1000.00,"","COMBOS"
915,"CONBO 4",-8990.00,"","COMBOS"
916,"COMBO 6",-8990.00,"","COMBOS"
515,"TABLA POLLITO/VELADOR",18990.00,"ALIMENTOS","TABLAS"
519,"TABLA CARNE CHEDDAR",18990.00,"ALIMENTOS","TABLAS"
521,"CEVICHE SALMON",6990.00,"ALIMENTOS","TABLAS"
9053,"--ENT FEMENINO--",3000.00,"","COVER"
5313,"SKY SABORES HH",5000.00,"COCTELES","VODKA HH"
5315,"STOLICH NARANJA HH",7000.00,"COCTELES","VODKA HH"
5317,"STOLICH LIMON HH",7000.00,"COCTELES","VODKA HH"
5417,"GIN BLUEMENT HH",7000.00,"COCTELES","GIN HH"
5509,"BACARDI MANZANA HH",7000.00,"COCTELES","RON HH"
5511,"BACARDI COCO HH",7000.00,"COCTELES","RON HH"
5513,"BACARDI BERRIE HH",7000.00,"COCTELES","RON HH"
5515,"PAMP ESPECIAL HH",5000.00,"COCTELES","RON HH"
5517,"PAMP RESERVA HH",8000.00,"COCTELES","RON HH"
5519,"PAMP ANIVERSARIO  HH",9500.00,"COCTELES","RON HH"
5708,"SHOT FIREBALL HH",4000.00,"COCTELES","SHOTS HH"
9063,"ENCENDEDOR",1000.00,"","COVER"
2609,"-->CHELADA PITCHER",1000.00,"","PITCHER"
2610,"-->MICHELADA PITCHER",1000.00,"","PITCHER"
2509,"-->CHELADA SCHOP",1000.00,"","SCHOP"
2510,"-->MICHELADA SCHOP",1000.00,"","SCHOP"
2423,"KEINEKEN S/H",3500.00,"","CERVEZAS"
3812,"SOUR MANGO",5000.00,"VINOS/ESP","SOUR"
2219,"MOJITO BLUEBER S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2221,"MOJITO BLACKBE S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2215,"MOJITO CLASICO S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2213,"PRIMAVERA CHERRY S/A",7500.00,"","MOCKTAIL(SIN ALCOHO)"
2211,"HAWAI BLUE S/A",7000.00,"","MOCKTAIL(SIN ALCOHO)"
2209,"SEXO EN LA PLAYA S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2207,"SABORES COLADA S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2205,"PINA COLADA S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2203,"DAIQUIRI SABORES S/A",5000.00,"","MOCKTAIL(SIN ALCOHO)"
2201,"COSMOPOLITAN S/A",5000.00,"","MOCKTAIL(SIN ALCOHO)"
2223,"MOJITO FRUTILLA S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2227,"MOJITO MANGO S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2229,"MOJITO MARACUYA S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2231,"MOJITO FRAMBUESA S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2233,"MOJITO COCO S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2235,"MOJITO APPLE S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2237,"MOJITO REY S/A",7000.00,"","MOCKTAIL(SIN ALCOHO)"
2239,"MOJITO TROPICAL S/A",7000.00,"","MOCKTAIL(SIN ALCOHO)"
2241,"MOJITO REDBULL S/A",7000.00,"","MOCKTAIL(SIN ALCOHO)"
2243,"MOJITO YELLOW S/A",7000.00,"","MOCKTAIL(SIN ALCOHO)"
5921,"JUGO NARANJA/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
5924,"JUGO PINA/COMB",0.00,"CAFETERIA","BEBIDAS/COMB"
715,"SALCHIPAPAS",9000.00,"ALIMENTOS","PAPAS KIDS"
4326,"CHIVAS 12A",9500.00,"VINOS/ESP","WHISKY"
4328,"CHIVAS 13A",11000.00,"VINOS/ESP","WHISKY"
2246,"MOJITO BERRIE S/A",6000.00,"","MOCKTAIL(SIN ALCOHO)"
2210,"CAIPIRINA S/A",5000.00,"","MOCKTAIL(SIN ALCOHO)"
3818,"SOUR FRUTILLA",5000.00,"VINOS/ESP","SOUR"
3819,"SOUT MARACUYA",5000.00,"VINOS/ESP","SOUR"
4902,"DAIQUIRI MANGO HH",6000.00,"COCTELES","COCKTAILS HH"
4900,"DAIQUIRI MARACUYA HH",6000.00,"COCTELES","COCKTAILS HH"
4906,"MANGO COLADA HH",7000.00,"COCTELES","COCKTAILS HH"
3602,"DAIQUIRI MARACUYA",6000.00,"VINOS/ESP","COCKTAILS"
3600,"DAIQUIRI MANGO",6000.00,"VINOS/ESP","COCKTAILS"
3604,"MANGO COLADA",7000.00,"VINOS/ESP","COCKTAILS"
5118,"SOUR FRUTILLA HH",6500.00,"COCTELES","SOUR HH"
5119,"SOUR MARACUYA HH",6500.00,"COCTELES","SOUR HH"
3538,"KRIPTONITA",5000.00,"VINOS/ESP","CLASICOS"
2025,"MINERAL PET S/GAS",3000.00,"","BEBIDAS"
2026,"MINERAL PET C/GAS",3000.00,"","BEBIDAS"
5120,"SOUR MANGO HH",6500.00,"COCTELES","SOUR HH"
4010,"ABSOLUT MANGO",7500.00,"VINOS/ESP","VODKA"
4008,"ABSOLUT CITRON",7500.00,"VINOS/ESP","VODKA"
2425,"SOL",3500.00,"","CERVEZAS"
3506,"JOHNNIE OXIDADO",11000.00,"VINOS/ESP","CLASICOS"
3340,"VIOLETTO SPRITZ",8000.00,"VINOS/ESP","CLASICOS"
3617,"PRIMAVERA PISCO",5000.00,"VINOS/ESP","COCKTAILS"
3928,"MISTRAL APPLE",7500.00,"VINOS/ESP","PISCOS"
4221,"RON MATUZALEM",8000.00,"VINOS/ESP","RON"
4223,"HAVANA 7 A",8000.00,"VINOS/ESP","RON"
3740,"MOJITO ICE",9000.00,"VINOS/ESP","MOJITOS"
4419,"BOT JOHNNIE GOLD",95000.00,"VINOS/ESP","BOTELLAS"
4421,"BOT HAVANA RVA",65000.00,"VINOS/ESP","BOTELLAS"
4423,"BOT HAVANA 7 A",70000.00,"VINOS/ESP","BOTELLAS"
4426,"BOT GIN BEEFEATER",60000.00,"VINOS/ESP","BOTELLAS"
4428,"BOT TANQUERAY",60000.00,"VINOS/ESP","BOTELLAS"
4430,"BOT SOMBRERO NEGRO",55000.00,"VINOS/ESP","BOTELLAS"
4431,"BOT  JOSE CUERVO",65000.00,"VINOS/ESP","BOTELLAS"
2404,"BALDE CORONA XL",28000.00,"","CERVEZAS"
4406,"BOT ALTO CONDE",65000.00,"VINOS/ESP","BOTELLAS"
2902,"MER CASILLERO",14000.00,"","MERLOT"
3326,"MARMOLADA BEACK",15500.00,"","ESPUMANTES"
3328,"MARMOLADA TENTACION",15500.00,"","ESPUMANTES"
3330,"MARMOLADA GOLD",15500.00,"","ESPUMANTES"
663,"PAPAS CHEDDAR",13000.00,"ALIMENTOS","PAPAS FRITAS"
4923,"DAIQUIRI LIMON HH",6000.00,"COCTELES","COCKTAILS HH"
5521,"RON SIERRA DORADO HH",6000.00,"COCTELES","RON HH"
3619,"DAIQUIRI LIMON",6000.00,"VINOS/ESP","COCKTAILS"
3621,"TERREMOTO",3500.00,"VINOS/ESP","COCKTAILS"
4714,"PROMO X2 TERREMOTO",6000.00,"VINOS/ESP","PROMOS"
6108,"AGR SALAME",1500.00,"","AGR CON COBRO"
6110,"AGR JAMON",1500.00,"","AGR CON COBRO"
6112,"AGR PIMENTON",1500.00,"","AGR CON COBRO"
6114,"AGR CEBOLLA",1500.00,"","AGR CON COBRO"
6116,"AGR CHAMP",1500.00,"","AGR CON COBRO"
6118,"AGR TOMATE",1500.00,"","AGR CON COBRO"
6120,"AGR ACEITUNA",1500.00,"","AGR CON COBRO"
6122,"AGR CHOCLO",1500.00,"","AGR CON COBRO"
2402,"CORONA 0",3500.00,"","CERVEZAS"
0,"",0.00,"",""

